recno,rho,T,P,u
3453,350.0,1000000.0,1.899157E7,73298.28
3454,400.0,1000000.0,2.343363E7,79419.58
3455,450.0,1000000.0,2.823681E7,85331.64
3456,500.0,1000000.0,3.338792E7,91061.05
3457,600.0,1000000.0,4.468961E7,102053.0
3458,700.0,1000000.0,5.726236E7,112523.2
3459,800.0,1000000.0,7.104492E7,122561.1
3460,900.0,1000000.0,8.598653E7,132232.5
3461,1000.0,1000000.0,1.020441E8,141586.9
3462,1200.0,1000000.0,1.373631E8,159494.0
3463,1400.0,1000000.0,1.767538E8,176512.7
3464,1600.0,1000000.0,2.200181E8,192801.4
3465,1800.0,1000000.0,2.669686E8,208477.5
3466,3.0E-8,2000000.0,9.977331E-4,49887.29
3467,4.0E-8,2000000.0,0.001330311,49887.25
3468,5.0E-8,2000000.0,0.001662888,49887.22
3469,6.0E-8,2000000.0,0.001995464,49887.18
3470,7.0E-8,2000000.0,0.002328041,49887.15
3471,8.0E-8,2000000.0,0.002660618,49887.12
3472,9.0E-8,2000000.0,0.002993194,49887.09
3473,1.0E-7,2000000.0,0.00332577,49887.07
3474,2.0E-7,2000000.0,0.006651527,49886.87
3475,3.0E-7,2000000.0,0.009977274,49886.71
3476,4.0E-7,2000000.0,0.01330302,49886.58
3477,5.0E-7,2000000.0,0.01662875,49886.46
3478,6.0E-7,2000000.0,0.01995448,49886.35
3479,7.0E-7,2000000.0,0.0232802,49886.26
3480,8.0E-7,2000000.0,0.02660591,49886.17
3481,9.0E-7,2000000.0,0.02993163,49886.09
3482,1.0E-6,2000000.0,0.03325735,49886.01
3483,2.0E-6,2000000.0,0.06651424,49885.36
3484,3.0E-6,2000000.0,0.09977092,49884.87
3485,4.0E-6,2000000.0,0.1330273,49884.44
3486,5.0E-6,2000000.0,0.1662835,49884.08
3487,6.0E-6,2000000.0,0.1995395,49883.74
3488,7.0E-6,2000000.0,0.2327954,49883.44
3489,8.0E-6,2000000.0,0.2660511,49883.16
3490,9.0E-6,2000000.0,0.2993068,49882.89
3491,1.0E-5,2000000.0,0.3325623,49882.63
3492,2.0E-5,2000000.0,0.6651108,49880.6
3493,3.0E-5,2000000.0,0.9976502,49879.04
3494,4.0E-5,2000000.0,1.330183,49877.72
3495,5.0E-5,2000000.0,1.66271,49876.56
3496,6.0E-5,2000000.0,1.99523,49875.5
3497,7.0E-5,2000000.0,2.327747,49874.54
3498,8.0E-5,2000000.0,2.660259,49873.65
3499,9.0E-5,2000000.0,2.992765,49872.81
3500,1.0E-4,2000000.0,3.325267,49872.01
3501,2.0E-4,2000000.0,6.650109,49865.59
3502,3.0E-4,2000000.0,9.974673,49860.67
3503,4.0E-4,2000000.0,13.29901,49856.53
3504,5.0E-4,2000000.0,16.62316,49852.88
3505,6.0E-4,2000000.0,19.94714,49849.59
3506,7.0E-4,2000000.0,23.27095,49846.57
3507,8.0E-4,2000000.0,26.59462,49843.75
3508,9.0E-4,2000000.0,29.91817,49841.11
3509,0.001,2000000.0,33.24159,49838.61
3510,0.002,2000000.0,66.46983,49818.5
3511,0.003,2000000.0,99.68955,49803.14
3512,0.004,2000000.0,132.9023,49790.22
3513,0.005,2000000.0,166.1093,49778.88
3514,0.006,2000000.0,199.311,49768.65
3515,0.007,2000000.0,232.5079,49759.25
3516,0.008,2000000.0,265.7005,49750.53
3517,0.009,2000000.0,298.8889,49742.35
3518,0.01,2000000.0,332.0735,49734.64
3519,0.02,2000000.0,663.7453,49672.84
3520,0.03,2000000.0,995.1656,49626.02
3521,0.04,2000000.0,1326.388,49586.97
3522,0.05,2000000.0,1657.445,49552.9
3523,0.06,2000000.0,1988.356,49522.35
3524,0.07,2000000.0,2319.136,49494.46
3525,0.08,2000000.0,2649.799,49468.71
3526,0.09,2000000.0,2980.354,49444.68
3527,0.1,2000000.0,3310.808,49422.1
3528,0.2,2000000.0,6610.976,49245.19
3529,0.3,2000000.0,9905.303,49115.9
3530,0.4,2000000.0,13195.5,49011.24
3531,0.5,2000000.0,16482.56,48922.29
3532,0.6,2000000.0,19767.14,48844.53
3533,0.7,2000000.0,23049.73,48775.23
3534,0.8,2000000.0,26330.72,48712.59
3535,0.9,2000000.0,29610.41,48655.43
3536,1.0,2000000.0,32889.05,48602.85
3537,1.2,2000000.0,39443.91,48508.71
3538,1.4,2000000.0,45996.83,48426.54
3539,1.6,2000000.0,52548.78,48353.77
3540,1.8,2000000.0,59100.64,48288.68
3541,2.0,2000000.0,65653.12,48230.0
3542,2.2,2000000.0,72206.84,48176.78
3543,3.0,2000000.0,98443.05,48005.81
3544,4.0,2000000.0,131311.0,47857.49
3545,5.0,2000000.0,164285.4,47756.65
3546,9.0,2000000.0,297531.8,47610.9
3547,12.0,2000000.0,399122.2,47652.09
3548,15.0,2000000.0,502323.6,47771.25
3549,20.0,2000000.0,678267.2,48093.22
3550,30.0,2000000.0,1046237.0,49036.85
3551,50.0,2000000.0,1848712.0,51480.3
3552,70.0,2000000.0,2737519.0,54171.26
3553,100.0,2000000.0,4225219.0,58305.95
3554,150.0,2000000.0,7098428.0,65180.82
3555,200.0,2000000.0,1.042986E7,71846.09
3556,250.0,2000000.0,1.419268E7,78294.92
3557,300.0,2000000.0,1.836414E7,84537.4
3558,350.0,2000000.0,2.292524E7,90589.88
3559,400.0,2000000.0,2.785866E7,96464.89
3560,450.0,2000000.0,3.314966E7,102176.8
3561,500.0,2000000.0,3.878617E7,107741.6
3562,600.0,2000000.0,5.105318E7,118478.8
3563,700.0,2000000.0,6.458603E7,128762.1
3564,800.0,2000000.0,7.932492E7,138657.4
3565,900.0,2000000.0,9.522008E7,148216.7
3566,1000.0,2000000.0,1.122289E8,157481.5
3567,1200.0,2000000.0,1.49446E8,175254.5
3568,1400.0,2000000.0,1.907303E8,192179.5
3569,1600.0,2000000.0,2.358854E8,208400.3
3570,1800.0,2000000.0,2.847247E8,224025.9
3571,3.0E-8,3000000.0,0.001496602,74830.74
3572,4.0E-8,3000000.0,0.001995469,74830.71
3573,5.0E-8,3000000.0,0.002494336,74830.68
3574,6.0E-8,3000000.0,0.002993202,74830.65
3575,7.0E-8,3000000.0,0.003492067,74830.63
3576,8.0E-8,3000000.0,0.003990934,74830.61
3577,9.0E-8,3000000.0,0.0044898,74830.58
3578,1.0E-7,3000000.0,0.004988666,74830.56
3579,2.0E-7,3000000.0,0.009977323,74830.39
3580,3.0E-7,3000000.0,0.01496597,74830.26
3581,4.0E-7,3000000.0,0.01995461,74830.16
3582,5.0E-7,3000000.0,0.02494325,74830.06
3583,6.0E-7,3000000.0,0.02993188,74829.97
3584,7.0E-7,3000000.0,0.03492051,74829.9
3585,8.0E-7,3000000.0,0.03990913,74829.82
3586,9.0E-7,3000000.0,0.04489776,74829.75
3587,1.0E-6,3000000.0,0.04988638,74829.69
3588,2.0E-6,3000000.0,0.09977237,74829.16
3589,3.0E-6,3000000.0,0.1496582,74828.76
3590,4.0E-6,3000000.0,0.1995438,74828.41
3591,5.0E-6,3000000.0,0.2494293,74828.11
3592,6.0E-6,3000000.0,0.2993145,74827.84
3593,7.0E-6,3000000.0,0.3491997,74827.6
3594,8.0E-6,3000000.0,0.3990847,74827.36
3595,9.0E-6,3000000.0,0.4489698,74827.14
3596,1.0E-5,3000000.0,0.4988547,74826.93
3597,2.0E-5,3000000.0,0.9976979,74825.27
3598,3.0E-5,3000000.0,1.496535,74823.99
3599,4.0E-5,3000000.0,1.995365,74822.92
3600,5.0E-5,3000000.0,2.49419,74821.97
3601,6.0E-5,3000000.0,2.993011,74821.11
3602,7.0E-5,3000000.0,3.491828,74820.33
3603,8.0E-5,3000000.0,3.99064,74819.59
3604,9.0E-5,3000000.0,4.489449,74818.9
3605,1.0E-4,3000000.0,4.988256,74818.25
3606,2.0E-4,3000000.0,9.97616,74812.99
3607,3.0E-4,3000000.0,14.96384,74808.97
3608,4.0E-4,3000000.0,19.95134,74805.58
3609,5.0E-4,3000000.0,24.93868,74802.6
3610,6.0E-4,3000000.0,29.92588,74799.9
3611,7.0E-4,3000000.0,34.91294,74797.43
3612,8.0E-4,3000000.0,39.8999,74795.12
3613,9.0E-4,3000000.0,44.88674,74792.96
3614,0.001,3000000.0,49.87349,74790.91
3615,0.002,3000000.0,99.736,74774.44
3616,0.003,3000000.0,149.5916,74761.84
3617,0.004,3000000.0,199.4415,74751.25
3618,0.005,3000000.0,249.2866,74741.94
3619,0.006,3000000.0,299.1273,74733.54
3620,0.007,3000000.0,348.9642,74725.82
3621,0.008,3000000.0,398.7974,74718.66
3622,0.009,3000000.0,448.6272,74711.94
3623,0.01,3000000.0,498.4539,74705.59
3624,0.02,3000000.0,996.5773,74654.71
3625,0.03,3000000.0,1494.493,74616.08
3626,0.04,3000000.0,1992.244,74583.8
3627,0.05,3000000.0,2489.857,74555.58
3628,0.06,3000000.0,2987.348,74530.24
3629,0.07,3000000.0,3484.73,74507.08
3630,0.08,3000000.0,3982.014,74485.66
3631,0.09,3000000.0,4479.206,74465.65
3632,0.1,3000000.0,4976.313,74446.83
3633,0.2,3000000.0,9943.667,74298.56
3634,0.3,3000000.0,14905.98,74189.27
3635,0.4,3000000.0,19864.68,74100.19
3636,0.5,3000000.0,24820.54,74024.01
3637,0.6,3000000.0,29774.15,73957.03
3638,0.7,3000000.0,34725.89,73897.01
3639,0.8,3000000.0,39676.08,73842.49
3640,0.9,3000000.0,44624.96,73792.49
3641,1.0,3000000.0,49572.77,73746.25
3642,1.2,3000000.0,59465.78,73662.99
3643,1.4,3000000.0,69356.26,73589.58
3644,1.6,3000000.0,79245.07,73523.96
3645,1.8,3000000.0,89132.95,73464.71
3646,2.0,3000000.0,99020.48,73410.78
3647,2.2,3000000.0,108908.0,73361.27
3648,3.0,3000000.0,148467.8,73198.64
3649,4.0,3000000.0,197960.2,73050.52
3650,5.0,3000000.0,247523.3,72943.16
3651,9.0,3000000.0,446763.7,72741.91
3652,12.0,3000000.0,597446.9,72725.25
3653,15.0,3000000.0,749335.8,72774.17
3654,20.0,3000000.0,1005367.0,72951.71
3655,30.0,3000000.0,1529198.0,73537.63
3656,50.0,3000000.0,2628946.0,75244.15
3657,70.0,3000000.0,3801879.0,77320.08
3658,100.0,3000000.0,5697774.0,80713.63
3659,150.0,3000000.0,9208400.0,86582.83
3660,200.0,3000000.0,1.313982E7,92469.76
3661,250.0,3000000.0,1.747863E7,98312.18
3662,300.0,3000000.0,2.220386E7,104042.7
3663,350.0,3000000.0,2.729936E7,109649.2
3664,400.0,3000000.0,3.275457E7,115144.6
3665,450.0,3000000.0,3.855872E7,120534.3
3666,500.0,3000000.0,4.470123E7,125821.5
3667,600.0,3000000.0,5.796669E7,136112.3
3668,700.0,3000000.0,7.248314E7,146048.9
3669,800.0,3000000.0,8.819792E7,155673.2
3670,900.0,3000000.0,1.050599E8,165009.3
3671,1000.0,3000000.0,1.230304E8,174089.4
3672,1200.0,3000000.0,1.621581E8,191575.4
3673,1400.0,3000000.0,2.053411E8,208287.5
3674,1600.0,3000000.0,2.523862E8,224344.4
3675,1800.0,3000000.0,3.031091E8,239840.0
3676,3.0E-8,4000000.0,0.00199547,99774.2
3677,4.0E-8,4000000.0,0.002660626,99774.1
3678,5.0E-8,4000000.0,0.003325783,99774.1
3679,6.0E-8,4000000.0,0.003990938,99774.1
3680,7.0E-8,4000000.0,0.004656094,99774.1
3681,8.0E-8,4000000.0,0.005321249,99774.0
3682,9.0E-8,4000000.0,0.005986405,99774.0
3683,1.0E-7,4000000.0,0.006651561,99774.0
3684,2.0E-7,4000000.0,0.01330311,99773.9
3685,3.0E-7,4000000.0,0.01995465,99773.8
3686,4.0E-7,4000000.0,0.02660619,99773.7
3687,5.0E-7,4000000.0,0.03325773,99773.6
3688,6.0E-7,4000000.0,0.03990926,99773.5
3689,7.0E-7,4000000.0,0.04656079,99773.4
3690,8.0E-7,4000000.0,0.05321232,99773.4
3691,9.0E-7,4000000.0,0.05986384,99773.3
3692,1.0E-6,4000000.0,0.06651537,99773.3
3693,2.0E-6,4000000.0,0.1330304,99772.8
3694,3.0E-6,4000000.0,0.1995453,99772.4
3695,4.0E-6,4000000.0,0.26606,99772.2
3696,5.0E-6,4000000.0,0.3325745,99771.9
3697,6.0E-6,4000000.0,0.399089,99771.7
3698,7.0E-6,4000000.0,0.4656033,99771.4
3699,8.0E-6,4000000.0,0.5321175,99771.2
3700,9.0E-6,4000000.0,0.5986317,99771.1
3701,1.0E-5,4000000.0,0.6651458,99770.9
3702,2.0E-5,4000000.0,1.330282,99769.4
3703,3.0E-5,4000000.0,1.995411,99768.3
3704,4.0E-5,4000000.0,2.660536,99767.4
3705,5.0E-5,4000000.0,3.325656,99766.6
3706,6.0E-5,4000000.0,3.990774,99765.8
3707,7.0E-5,4000000.0,4.655886,99765.1
3708,8.0E-5,4000000.0,5.320995,99764.5
3709,9.0E-5,4000000.0,5.986102,99763.9
3710,1.0E-4,4000000.0,6.651206,99763.3
3711,2.0E-4,4000000.0,13.3021,99758.8
3712,3.0E-4,4000000.0,19.95282,99755.3
3713,4.0E-4,4000000.0,26.60337,99752.4
3714,5.0E-4,4000000.0,33.25378,99749.8
3715,6.0E-4,4000000.0,39.90406,99747.4
3716,7.0E-4,4000000.0,46.55424,99745.3
3717,8.0E-4,4000000.0,53.20432,99743.3
3718,9.0E-4,4000000.0,59.8543,99741.4
3719,0.001,4000000.0,66.50419,99739.6
3720,0.002,4000000.0,132.9989,99725.4
3721,0.003,4000000.0,199.4876,99714.4
3722,0.004,4000000.0,265.9712,99705.2
3723,0.005,4000000.0,332.4508,99697.1
3724,0.006,4000000.0,398.9266,99689.8
3725,0.007,4000000.0,465.399,99683.2
3726,0.008,4000000.0,531.8683,99676.9
3727,0.009,4000000.0,598.3346,99671.1
3728,0.01,4000000.0,664.7981,99665.6
3729,0.02,4000000.0,1329.309,99621.4
3730,0.03,4000000.0,1993.639,99587.7
3731,0.04,4000000.0,2657.825,99559.6
3732,0.05,4000000.0,3321.89,99535.0
3733,0.06,4000000.0,3985.85,99512.9
3734,0.07,4000000.0,4649.714,99492.7
3735,0.08,4000000.0,5313.492,99474.0
3736,0.09,4000000.0,5977.189,99456.5
3737,0.1,4000000.0,6640.812,99440.1
3738,0.2,4000000.0,13273.76,99310.1
3739,0.3,4000000.0,19902.24,99213.9
3740,0.4,4000000.0,26527.46,99135.2
3741,0.5,4000000.0,33150.14,99067.7
3742,0.6,4000000.0,39770.74,99008.2
3743,0.7,4000000.0,46389.63,98954.8
3744,0.8,4000000.0,53007.07,98906.1
3745,0.9,4000000.0,59623.27,98861.3
3746,1.0,4000000.0,66238.44,98819.8
3747,1.2,4000000.0,79466.22,98744.8
3748,1.4,4000000.0,92691.41,98678.3
3749,1.6,4000000.0,105914.7,98618.7
3750,1.8,4000000.0,119136.8,98564.6
3751,2.0,4000000.0,132358.3,98515.1
3752,2.2,4000000.0,145579.4,98469.6
3753,3.0,4000000.0,198468.3,98318.06
3754,4.0,4000000.0,264607.1,98176.53
3755,5.0,4000000.0,330798.2,98070.85
3756,9.0,4000000.0,596338.1,97850.09
3757,12.0,4000000.0,796514.2,97805.78
3758,15.0,4000000.0,997695.1,97821.98
3759,20.0,4000000.0,1335409.0,97937.05
3760,30.0,4000000.0,2020569.0,98368.63
3761,50.0,4000000.0,3433426.0,99673.5
3762,70.0,4000000.0,4907608.0,101317.8
3763,100.0,4000000.0,7238832.0,104127.6
3764,150.0,4000000.0,1.144262E7,109206.9
3765,200.0,4000000.0,1.603288E7,114439.3
3766,250.0,4000000.0,2.099688E7,119688.9
3767,300.0,4000000.0,2.632446E7,124911.8
3768,350.0,4000000.0,3.200752E7,130094.0
3769,400.0,4000000.0,3.804137E7,135239.3
3770,450.0,4000000.0,4.440555E7,140295.8
3771,500.0,4000000.0,5.109402E7,145275.1
3772,600.0,4000000.0,6.541946E7,155026.7
3773,700.0,4000000.0,8.096863E7,164522.2
3774,800.0,4000000.0,9.769376E7,173775.8
3775,900.0,4000000.0,1.155556E8,182808.0
3776,1000.0,4000000.0,1.345155E8,191630.9
3777,1200.0,4000000.0,1.755989E8,208706.0
3778,1400.0,4000000.0,2.20711E8,225099.9
3779,1600.0,4000000.0,2.696705E8,240907.3
3780,1800.0,4000000.0,3.222961E8,256201.4
3781,3.0E-8,5000000.0,0.002494338,124717.6
3782,4.0E-8,5000000.0,0.003325784,124717.6
3783,5.0E-8,5000000.0,0.00415723,124717.6
3784,6.0E-8,5000000.0,0.004988675,124717.5
3785,7.0E-8,5000000.0,0.00582012,124717.5
3786,8.0E-8,5000000.0,0.006651565,124717.5
3787,9.0E-8,5000000.0,0.007483011,124717.5
3788,1.0E-7,5000000.0,0.008314454,124717.5
3789,2.0E-7,5000000.0,0.0166289,124717.3
3790,3.0E-7,5000000.0,0.02494334,124717.3
3791,4.0E-7,5000000.0,0.03325777,124717.1
3792,5.0E-7,5000000.0,0.04157221,124717.1
3793,6.0E-7,5000000.0,0.04988664,124717.0
3794,7.0E-7,5000000.0,0.05820106,124716.9
3795,8.0E-7,5000000.0,0.06651548,124716.9
3796,9.0E-7,5000000.0,0.07482991,124716.8
3797,1.0E-6,5000000.0,0.08314435,124716.8
3798,2.0E-6,5000000.0,0.1662884,124716.4
3799,3.0E-6,5000000.0,0.2494323,124716.1
3800,4.0E-6,5000000.0,0.3325761,124715.8
3801,5.0E-6,5000000.0,0.4157196,124715.6
3802,6.0E-6,5000000.0,0.4988631,124715.4
3803,7.0E-6,5000000.0,0.5820065,124715.2
3804,8.0E-6,5000000.0,0.6651499,124714.9
3805,9.0E-6,5000000.0,0.7482933,124714.8
3806,1.0E-5,5000000.0,0.8314365,124714.6
3807,2.0E-5,5000000.0,1.662864,124713.4
3808,3.0E-5,5000000.0,2.494285,124712.3
3809,4.0E-5,5000000.0,3.325703,124711.5
3810,5.0E-5,5000000.0,4.157117,124710.8
3811,6.0E-5,5000000.0,4.988527,124710.1
3812,7.0E-5,5000000.0,5.819934,124709.5
3813,8.0E-5,5000000.0,6.651337,124708.9
3814,9.0E-5,5000000.0,7.482738,124708.4
3815,1.0E-4,5000000.0,8.314137,124707.9
3816,2.0E-4,5000000.0,16.628,124703.9
3817,3.0E-4,5000000.0,24.9417,124700.7
3818,4.0E-4,5000000.0,33.25524,124698.1
3819,5.0E-4,5000000.0,41.56867,124695.8
3820,6.0E-4,5000000.0,49.88199,124693.7
3821,7.0E-4,5000000.0,58.1952,124691.7
3822,8.0E-4,5000000.0,66.50833,124689.9
3823,9.0E-4,5000000.0,74.82137,124688.3
3824,0.001,5000000.0,83.13434,124686.7
3825,0.002,5000000.0,166.2601,124673.9
3826,0.003,5000000.0,249.3806,124664.1
3827,0.004,5000000.0,332.4966,124655.9
3828,0.005,5000000.0,415.6089,124648.6
3829,0.006,5000000.0,498.7178,124642.1
3830,0.007,5000000.0,581.8237,124636.1
3831,0.008,5000000.0,664.9268,124630.6
3832,0.009,5000000.0,748.0271,124625.3
3833,0.01,5000000.0,831.125,124620.4
3834,0.02,5000000.0,1661.993,124580.7
3835,0.03,5000000.0,2492.698,124550.6
3836,0.04,5000000.0,3323.274,124525.4
3837,0.05,5000000.0,4153.743,124503.3
3838,0.06,5000000.0,4984.116,124483.5
3839,0.07,5000000.0,5814.403,124465.3
3840,0.08,5000000.0,6644.612,124448.5
3841,0.09,5000000.0,7474.748,124432.8
3842,0.1,5000000.0,8304.818,124418.0
3843,0.2,5000000.0,16602.55,124301.0
3844,0.3,5000000.0,24896.24,124214.1
3845,0.4,5000000.0,33186.95,124143.0
3846,0.5,5000000.0,41475.34,124081.9
3847,0.6,5000000.0,49761.82,124027.8
3848,0.7,5000000.0,58046.71,123979.2
3849,0.8,5000000.0,66330.24,123935.0
3850,0.9,5000000.0,74612.62,123894.1
3851,1.0,5000000.0,82894.02,123856.2
3852,1.2,5000000.0,99454.34,123787.6
3853,1.4,5000000.0,116012.2,123726.7
3854,1.6,5000000.0,132568.1,123671.8
3855,1.8,5000000.0,149122.7,123621.8
3856,2.0,5000000.0,165676.5,123576.1
3857,2.2,5000000.0,182229.9,123533.9
3858,3.0,5000000.0,248444.9,123392.5
3859,4.0,5000000.0,331234.5,123258.9
3860,5.0,5000000.0,414064.6,123157.1
3861,9.0,5000000.0,746030.1,122932.4
3862,12.0,5000000.0,995870.9,122873.7
3863,15.0,5000000.0,1246577.0,122870.6
3864,20.0,5000000.0,1666524.0,122947.6
3865,30.0,5000000.0,2514947.0,123289.7
3866,50.0,5000000.0,4248741.0,124369.3
3867,70.0,5000000.0,6035411.0,125740.6
3868,100.0,5000000.0,8820622.0,128120.7
3869,150.0,5000000.0,1.37509E7,132552.9
3870,200.0,5000000.0,1.903886E7,137239.1
3871,250.0,5000000.0,2.467594E7,142011.7
3872,300.0,5000000.0,3.06536E7,146802.0
3873,350.0,5000000.0,3.696449E7,151580.8
3874,400.0,5000000.0,4.360223E7,156334.6
3875,450.0,5000000.0,5.056117E7,161057.1
3876,500.0,5000000.0,5.78392E7,165754.1
3877,600.0,5000000.0,7.331854E7,175021.0
3878,700.0,5000000.0,8.997232E7,184066.5
3879,800.0,5000000.0,1.07769E8,192922.0
3880,900.0,5000000.0,1.266769E8,201603.2
3881,1000.0,5000000.0,1.466639E8,210118.3
3882,1200.0,5000000.0,1.897612E8,226683.2
3883,1400.0,5000000.0,2.368581E8,242684.7
3884,1600.0,5000000.0,2.877788E8,258177.9
3885,1800.0,5000000.0,3.423388E8,273207.1
3886,3.0E-8,6000000.0,0.002993206,149661.0
3887,4.0E-8,6000000.0,0.003990942,149661.0
3888,5.0E-8,6000000.0,0.004988677,149661.0
3889,6.0E-8,6000000.0,0.005986411,149660.9
3890,7.0E-8,6000000.0,0.006984145,149660.9
3891,8.0E-8,6000000.0,0.00798188,149660.9
3892,9.0E-8,6000000.0,0.008979616,149660.9
3893,1.0E-7,6000000.0,0.00997735,149660.9
3894,2.0E-7,6000000.0,0.01995469,149660.8
3895,3.0E-7,6000000.0,0.02993203,149660.6
3896,4.0E-7,6000000.0,0.03990935,149660.6
3897,5.0E-7,6000000.0,0.04988669,149660.6
3898,6.0E-7,6000000.0,0.05986402,149660.5
3899,7.0E-7,6000000.0,0.06984134,149660.4
3900,8.0E-7,6000000.0,0.07981865,149660.4
3901,9.0E-7,6000000.0,0.08979599,149660.3
3902,1.0E-6,6000000.0,0.09977334,149660.3
3903,2.0E-6,6000000.0,0.1995463,149659.9
3904,3.0E-6,6000000.0,0.2993192,149659.6
3905,4.0E-6,6000000.0,0.399092,149659.4
3906,5.0E-6,6000000.0,0.4988646,149659.2
3907,6.0E-6,6000000.0,0.5986372,149659.0
3908,7.0E-6,6000000.0,0.6984096,149658.8
3909,8.0E-6,6000000.0,0.7981819,149658.7
3910,9.0E-6,6000000.0,0.8979542,149658.5
3911,1.0E-5,6000000.0,0.9977264,149658.3
3912,2.0E-5,6000000.0,1.995445,149657.1
3913,3.0E-5,6000000.0,2.993159,149656.2
3914,4.0E-5,6000000.0,3.990867,149655.5
3915,5.0E-5,6000000.0,4.988573,149654.8
3916,6.0E-5,6000000.0,5.986276,149654.2
3917,7.0E-5,6000000.0,6.983976,149653.6
3918,8.0E-5,6000000.0,7.981672,149653.1
3919,9.0E-5,6000000.0,8.979367,149652.6
3920,1.0E-4,6000000.0,9.977059,149652.1
3921,2.0E-4,6000000.0,19.95387,149648.4
3922,3.0E-4,6000000.0,29.93053,149645.5
3923,4.0E-4,6000000.0,39.90704,149643.1
3924,5.0E-4,6000000.0,49.88346,149641.1
3925,6.0E-4,6000000.0,59.85977,149639.2
3926,7.0E-4,6000000.0,69.83598,149637.4
3927,8.0E-4,6000000.0,79.81211,149635.8
3928,9.0E-4,6000000.0,89.78817,149634.3
3929,0.001,6000000.0,99.76416,149632.8
3930,0.002,6000000.0,199.5206,149621.1
3931,0.003,6000000.0,299.2721,149612.1
3932,0.004,6000000.0,399.0195,149604.7
3933,0.005,6000000.0,498.7634,149598.0
3934,0.006,6000000.0,598.5044,149592.1
3935,0.007,6000000.0,698.2426,149586.6
3936,0.008,6000000.0,797.9782,149581.5
3937,0.009,6000000.0,897.7114,149576.7
3938,0.01,6000000.0,997.4423,149572.2
3939,0.02,6000000.0,1994.649,149535.9
3940,0.03,6000000.0,2991.708,149508.4
3941,0.04,6000000.0,3988.649,149485.4
3942,0.05,6000000.0,4985.491,149465.2
3943,0.06,6000000.0,5982.244,149447.0
3944,0.07,6000000.0,6978.92,149430.4
3945,0.08,6000000.0,7975.525,149415.0
3946,0.09,6000000.0,8972.065,149400.6
3947,0.1,6000000.0,9968.543,149387.0
3948,0.2,6000000.0,19930.59,149279.8
3949,0.3,6000000.0,29888.91,149200.1
3950,0.4,6000000.0,39844.5,149134.8
3951,0.5,6000000.0,49797.91,149078.5
3952,0.6,6000000.0,59749.57,149028.8
3953,0.7,6000000.0,69699.74,148983.9
3954,0.8,6000000.0,79648.65,148943.0
3955,0.9,6000000.0,89596.47,148905.2
3956,1.0,6000000.0,99543.32,148870.3
3957,1.2,6000000.0,119434.8,148806.7
3958,1.4,6000000.0,139323.7,148750.2
3959,1.6,6000000.0,159210.9,148699.2
3960,1.8,6000000.0,179096.8,148652.8
3961,2.0,6000000.0,198981.7,148610.1
3962,2.2,6000000.0,218866.2,148570.6
3963,3.0,6000000.0,298404.1,148438.0
3964,4.0,6000000.0,397842.7,148311.7
3965,5.0,6000000.0,497315.8,148214.7
3966,9.0,6000000.0,895762.6,147992.3
3967,12.0,6000000.0,1195356.0,147926.3
3968,15.0,6000000.0,1495715.0,147911.6
3969,20.0,6000000.0,1998188.0,147963.4
3970,30.0,6000000.0,3010789.0,148244.2
3971,50.0,6000000.0,5069239.0,149176.6
3972,70.0,6000000.0,7174908.0,150371.4
3973,100.0,6000000.0,1.042715E7,152449.9
3974,150.0,6000000.0,1.610855E7,156369.9
3975,200.0,6000000.0,2.212088E7,160592.8
3976,250.0,6000000.0,2.846076E7,164954.6
3977,300.0,6000000.0,3.512216E7,169374.7
3978,350.0,6000000.0,4.209896E7,173812.5
3979,400.0,6000000.0,4.938563E7,178247.2
3980,450.0,6000000.0,5.697718E7,182667.5
3981,500.0,6000000.0,6.486914E7,187067.3
3982,600.0,6000000.0,8.153817E7,195794.3
3983,700.0,6000000.0,9.937416E7,204439.3
3984,800.0,6000000.0,1.183208E8,212934.8
3985,900.0,6000000.0,1.383399E8,221272.7
3986,1000.0,6000000.0,1.594101E8,229471.5
3987,1200.0,6000000.0,2.046145E8,245490.4
3988,1400.0,6000000.0,2.537572E8,261037.8
3989,1600.0,6000000.0,3.066857E8,276153.7
3990,1800.0,6000000.0,3.632309E8,290878.5
3991,3.0E-8,7000000.0,0.003492073,174604.4
3992,4.0E-8,7000000.0,0.004656099,174604.4
3993,5.0E-8,7000000.0,0.005820124,174604.4
3994,6.0E-8,7000000.0,0.006984147,174604.4
3995,7.0E-8,7000000.0,0.008148171,174604.4
3996,8.0E-8,7000000.0,0.009312195,174604.3
3997,9.0E-8,7000000.0,0.01047622,174604.3
3998,1.0E-7,7000000.0,0.01164024,174604.3
3999,2.0E-7,7000000.0,0.02328048,174604.2
4000,3.0E-7,7000000.0,0.03492071,174604.1
4001,4.0E-7,7000000.0,0.04656094,174604.1
4002,5.0E-7,7000000.0,0.05820116,174604.0
4003,6.0E-7,7000000.0,0.06984139,174603.9
4004,7.0E-7,7000000.0,0.0814816,174603.8
4005,8.0E-7,7000000.0,0.09312182,174603.8
4006,9.0E-7,7000000.0,0.104762,174603.7
4007,1.0E-6,7000000.0,0.1164022,174603.7
4008,2.0E-6,7000000.0,0.2328042,174603.4
4009,3.0E-6,7000000.0,0.3492061,174603.1
4010,4.0E-6,7000000.0,0.4656079,174602.9
4011,5.0E-6,7000000.0,0.5820095,174602.7
